Bureau of Meteorology station number,Location,Latitude,Longitude,Product code,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,Date,Rainfall category
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,25,0.0,0.0,Y,2022-01-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,26,0.0,0.0,Y,2022-01-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,27,8.4,1.0,Y,2022-01-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,28,0.0,0.0,Y,2022-01-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,29,37.6,1.0,Y,2022-01-29,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,30,0.0,0.0,Y,2022-01-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,1,31,0.0,0.0,Y,2022-01-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,1,0.0,0.0,Y,2022-02-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,2,0.0,0.0,Y,2022-02-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,3,2.0,1.0,Y,2022-02-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,4,0.0,0.0,Y,2022-02-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,5,0.0,0.0,Y,2022-02-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,6,0.0,0.0,Y,2022-02-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,7,0.0,0.0,Y,2022-02-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,8,0.0,0.0,Y,2022-02-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,9,0.0,0.0,Y,2022-02-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,10,0.6,1.0,Y,2022-02-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,11,0.0,0.0,Y,2022-02-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,12,0.0,0.0,Y,2022-02-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,13,0.0,0.0,Y,2022-02-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,14,0.0,0.0,Y,2022-02-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,15,0.0,0.0,Y,2022-02-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,16,0.0,0.0,Y,2022-02-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,17,1.0,1.0,Y,2022-02-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,18,0.0,0.0,Y,2022-02-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,19,0.0,0.0,Y,2022-02-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,20,0.0,0.0,Y,2022-02-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,21,2.2,1.0,Y,2022-02-21,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,22,0.0,0.0,Y,2022-02-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,23,0.0,0.0,Y,2022-02-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,24,0.0,0.0,Y,2022-02-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,25,0.0,0.0,Y,2022-02-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,26,0.0,0.0,Y,2022-02-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,27,0.0,0.0,Y,2022-02-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,2,28,0.0,0.0,Y,2022-02-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,1,1.0,1.0,Y,2022-03-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,2,15.6,1.0,Y,2022-03-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,3,0.2,1.0,Y,2022-03-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,4,0.0,0.0,Y,2022-03-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,5,51.2,1.0,Y,2022-03-05,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,6,7.8,1.0,Y,2022-03-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,7,0.0,0.0,Y,2022-03-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,8,2.4,1.0,Y,2022-03-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,9,0.0,0.0,Y,2022-03-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,10,0.0,0.0,Y,2022-03-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,11,0.0,0.0,Y,2022-03-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,12,0.0,0.0,Y,2022-03-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,13,0.0,0.0,Y,2022-03-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,14,0.0,0.0,Y,2022-03-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,15,0.0,0.0,Y,2022-03-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,16,5.2,1.0,Y,2022-03-16,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,17,0.0,0.0,Y,2022-03-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,18,0.0,0.0,Y,2022-03-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,19,0.0,0.0,Y,2022-03-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,20,0.0,0.0,Y,2022-03-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,21,0.0,0.0,Y,2022-03-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,22,0.0,0.0,Y,2022-03-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,23,0.0,0.0,Y,2022-03-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,24,0.0,0.0,Y,2022-03-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,25,0.0,0.0,Y,2022-03-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,26,0.0,0.0,Y,2022-03-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,27,0.0,0.0,Y,2022-03-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,28,0.0,0.0,Y,2022-03-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,29,0.0,0.0,Y,2022-03-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,30,0.0,0.0,Y,2022-03-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,3,31,0.0,0.0,Y,2022-03-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,1,1.2,1.0,N,2022-04-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,2,0.0,0.0,N,2022-04-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,3,5.6,1.0,N,2022-04-03,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,4,6.6,1.0,N,2022-04-04,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,5,0.0,0.0,N,2022-04-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,6,0.0,0.0,N,2022-04-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,7,0.0,0.0,N,2022-04-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,8,0.0,0.0,N,2022-04-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,9,0.0,0.0,N,2022-04-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,10,0.0,0.0,N,2022-04-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,11,2.8,1.0,N,2022-04-11,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,12,0.0,0.0,N,2022-04-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,13,0.0,0.0,N,2022-04-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,14,0.0,0.0,N,2022-04-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,15,0.0,0.0,N,2022-04-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,16,0.0,0.0,N,2022-04-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,17,0.0,0.0,N,2022-04-17,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,18,16.6,1.0,N,2022-04-18,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,19,15.8,1.0,N,2022-04-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,20,6.4,1.0,N,2022-04-20,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,21,1.6,1.0,N,2022-04-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,22,0.0,0.0,N,2022-04-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,23,0.0,0.0,N,2022-04-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,24,0.0,0.0,N,2022-04-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,25,0.0,0.0,N,2022-04-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,26,0.0,0.0,N,2022-04-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,27,0.0,0.0,N,2022-04-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,28,1.0,1.0,N,2022-04-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,4,29,45.8,1.0,N,2022-04-29,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,1,0.0,0.0,Y,2022-05-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,2,0.0,0.0,Y,2022-05-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,3,0.0,0.0,Y,2022-05-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,4,0.0,0.0,Y,2022-05-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,5,4.0,1.0,Y,2022-05-05,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,6,0.0,0.0,Y,2022-05-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,7,9.4,1.0,Y,2022-05-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,8,6.6,1.0,Y,2022-05-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,9,1.4,1.0,Y,2022-05-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,10,0.0,0.0,Y,2022-05-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,11,0.0,0.0,Y,2022-05-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,12,0.0,0.0,Y,2022-05-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,13,0.0,0.0,Y,2022-05-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,14,2.2,1.0,Y,2022-05-14,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,15,2.0,1.0,Y,2022-05-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,16,3.4,1.0,Y,2022-05-16,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,17,10.0,1.0,Y,2022-05-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,18,3.8,1.0,Y,2022-05-18,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,19,2.0,1.0,Y,2022-05-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,20,0.0,0.0,Y,2022-05-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,21,0.0,0.0,Y,2022-05-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,22,0.0,0.0,Y,2022-05-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,23,0.0,0.0,Y,2022-05-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,24,0.0,0.0,Y,2022-05-24,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,25,0.0,0.0,Y,2022-05-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,26,0.0,0.0,Y,2022-05-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,27,7.8,1.0,Y,2022-05-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,28,0.0,0.0,Y,2022-05-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,29,0.0,0.0,Y,2022-05-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,30,0.0,0.0,Y,2022-05-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,5,31,17.6,1.0,Y,2022-05-31,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,1,23.2,1.0,N,2022-06-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,2,18.2,1.0,N,2022-06-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,3,0.0,0.0,N,2022-06-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,4,3.0,1.0,N,2022-06-04,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,5,3.0,1.0,N,2022-06-05,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,6,21.0,1.0,N,2022-06-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,7,16.6,1.0,N,2022-06-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,8,30.4,1.0,N,2022-06-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,9,4.4,1.0,N,2022-06-09,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,10,10.8,1.0,N,2022-06-10,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,11,4.0,1.0,N,2022-06-11,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,12,7.6,1.0,N,2022-06-12,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,13,9.0,1.0,N,2022-06-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,14,0.2,1.0,N,2022-06-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,15,0.2,1.0,N,2022-06-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,16,11.6,1.0,N,2022-06-16,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,17,6.4,1.0,N,2022-06-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,18,0.0,0.0,N,2022-06-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,19,0.0,0.0,N,2022-06-19,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,20,0.0,0.0,N,2022-06-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,21,16.8,1.0,N,2022-06-21,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,22,3.8,1.0,N,2022-06-22,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,23,2.6,1.0,N,2022-06-23,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,24,11.4,1.0,N,2022-06-24,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,25,0.0,0.0,N,2022-06-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,26,2.4,1.0,N,2022-06-26,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,27,12.4,1.0,N,2022-06-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,28,0.0,0.0,N,2022-06-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,29,0.0,0.0,N,2022-06-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,6,30,0.0,0.0,N,2022-06-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,1,0.0,0.0,N,2022-07-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,2,0.0,0.0,N,2022-07-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,3,0.0,0.0,N,2022-07-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,4,0.0,0.0,N,2022-07-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,5,1.2,1.0,N,2022-07-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,6,0.0,0.0,N,2022-07-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,7,0.0,0.0,N,2022-07-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,8,15.0,1.0,N,2022-07-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,9,16.6,1.0,N,2022-07-09,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,10,1.6,1.0,N,2022-07-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,11,0.0,0.0,N,2022-07-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,12,0.0,0.0,N,2022-07-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,13,7.2,1.0,N,2022-07-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,14,5.0,1.0,N,2022-07-14,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,15,0.0,0.0,N,2022-07-15,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,16,0.0,0.0,N,2022-07-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,17,2.2,1.0,N,2022-07-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,18,15.0,1.0,N,2022-07-18,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,19,6.8,1.0,N,2022-07-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,20,0.0,0.0,N,2022-07-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,21,0.0,0.0,N,2022-07-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,22,0.0,0.0,N,2022-07-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,23,0.0,0.0,N,2022-07-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,24,4.6,1.0,N,2022-07-24,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,25,0.0,0.0,N,2022-07-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,26,7.6,1.0,N,2022-07-26,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,27,7.2,1.0,N,2022-07-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,28,6.6,1.0,N,2022-07-28,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,29,5.6,1.0,N,2022-07-29,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,30,0.0,0.0,N,2022-07-30,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,7,31,0.0,0.0,N,2022-07-31,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,1,3.2,1.0,N,2022-08-01,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,2,8.4,1.0,N,2022-08-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,3,2.6,1.0,N,2022-08-03,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,4,0.4,1.0,N,2022-08-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,5,0.0,0.0,N,2022-08-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,6,9.2,1.0,N,2022-08-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,7,3.8,1.0,N,2022-08-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,8,0.0,0.0,N,2022-08-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,9,0.0,0.0,N,2022-08-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,10,0.0,0.0,N,2022-08-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,11,0.0,0.0,N,2022-08-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,12,8.4,1.0,N,2022-08-12,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,13,0.0,0.0,N,2022-08-13,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,14,0.0,0.0,N,2022-08-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,15,24.2,1.0,N,2022-08-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,16,14.4,1.0,N,2022-08-16,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,17,8.8,1.0,N,2022-08-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,18,0.0,0.0,N,2022-08-18,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,19,17.6,1.0,N,2022-08-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,20,13.0,1.0,N,2022-08-20,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,21,0.0,0.0,N,2022-08-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,22,0.0,0.0,N,2022-08-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,23,37.6,1.0,N,2022-08-23,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,24,4.8,1.0,N,2022-08-24,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,25,18.6,1.0,N,2022-08-25,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,26,1.4,1.0,N,2022-08-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,27,0.0,0.0,N,2022-08-27,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,28,0.0,0.0,N,2022-08-28,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,29,0.0,0.0,N,2022-08-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,30,15.8,1.0,N,2022-08-30,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,8,31,22.0,1.0,N,2022-08-31,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,1,0.0,0.0,N,2022-09-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,2,4.8,1.0,N,2022-09-02,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,3,0.0,0.0,N,2022-09-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,4,0.0,0.0,N,2022-09-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,5,0.0,0.0,N,2022-09-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,6,0.0,0.0,N,2022-09-06,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,7,0.0,0.0,N,2022-09-07,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,8,0.0,0.0,N,2022-09-08,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,9,5.6,1.0,N,2022-09-09,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,10,8.0,1.0,N,2022-09-10,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,11,4.4,1.0,N,2022-09-11,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,12,5.0,1.0,N,2022-09-12,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,13,3.0,1.0,N,2022-09-13,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,14,0.0,0.0,N,2022-09-14,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,15,6.4,1.0,N,2022-09-15,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,16,0.0,0.0,N,2022-09-16,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,17,6.4,1.0,N,2022-09-17,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,18,25.4,1.0,N,2022-09-18,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,19,9.8,1.0,N,2022-09-19,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,20,0.8,1.0,N,2022-09-20,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,21,0.4,1.0,N,2022-09-21,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,22,0.0,0.0,N,2022-09-22,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,23,0.0,0.0,N,2022-09-23,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,24,3.0,1.0,N,2022-09-24,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,25,0.0,0.0,N,2022-09-25,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,26,0.0,0.0,N,2022-09-26,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,27,2.8,1.0,N,2022-09-27,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,28,5.0,1.0,N,2022-09-28,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,9,29,0.4,1.0,N,2022-09-29,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,1,0.0,0.0,N,2022-10-01,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,2,0.0,0.0,N,2022-10-02,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,3,0.0,0.0,N,2022-10-03,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,4,0.0,0.0,N,2022-10-04,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,5,0.0,0.0,N,2022-10-05,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,6,17.8,1.0,N,2022-10-06,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,7,14.6,1.0,N,2022-10-07,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,8,10.2,1.0,N,2022-10-08,1
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,9,1.0,1.0,N,2022-10-09,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,10,0.0,0.0,N,2022-10-10,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,11,0.0,0.0,N,2022-10-11,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,12,0.0,0.0,N,2022-10-12,0
86072,Monbulk,-37.88,145.42,IDCJAC0009,2022,10,13,31.6,1.0,N,2022-10-13,1
